alpha_ch1,beta_ch1,gamma_ch1,alpha_ch2,beta_ch2,gamma_ch2,thought
8.039222173185827,14.494437270084175,31.959238663449177,8.39394686131773,14.271763993916327,32.26206827965725,Sleep
8.432381986719834,14.436524048237708,32.17383824176917,8.13529970873571,13.847145364439381,32.54537921206121,Close
7.569241354646168,14.24365524836287,31.756385717943225,7.938111672863889,13.690507478891432,33.19395448676534,Delete
8.348949125646488,13.563074894130969,31.662145960419195,8.46442225867707,13.35657039389701,31.30013736745489,No
8.003069918305876,13.87343662012208,32.017076208744015,8.416340608763674,13.468105471489661,32.249459842540396,Continue
7.705547404685615,14.485239079991674,31.4563770305686,7.925117769830882,13.091280544015222,31.695099378103233,Yes
8.13863104227898,14.056686765455963,31.45708743555741,8.606632840331647,13.859487712519387,32.29167935526201,Stop
8.059717908672042,14.927731815992678,32.33968664147825,8.55105961275898,13.660624967767582,31.164755224384372,Down
7.819934936852362,14.157327135757749,31.42560298242067,8.240288949174337,13.513364843605874,31.268615112150716,Close
8.020940625497005,14.076819646596013,32.33315625045461,8.22387935871281,13.872750629932819,31.512062588416757,Pause
7.884405920941472,13.876353414318999,32.23129564642698,8.366217331334772,14.045588252341096,31.939482022834042,Stop
8.034055203575374,14.053416361912912,31.137096635604703,7.941489078923122,14.737279172883978,31.57945936673082,Pause
8.198639202356315,13.939012065447782,31.661217673832173,8.209009443749224,13.295246632174715,32.22952717195671,Back
8.475805044843606,14.283243470675437,32.59705470152369,7.554284936617245,14.363752417320208,32.413447309128955,Save
7.628655350351945,14.382680926717834,31.50941723443016,8.46293669365088,14.289240624406029,32.199788770622675,Left
8.63991001239688,13.68560421579682,31.767797868845307,7.731552033267442,13.58836290424932,32.70939381983043,Yes
7.41437366014325,13.467506818576888,32.23103044662595,8.6510259485287,13.981294381834413,32.10791331472767,Continue
7.954464471489325,13.26551785075868,32.3916952546413,8.100963971810064,13.716946700264954,31.291551644829916,Delete
8.176495161945374,14.203196530765018,31.874230556977754,8.136499905420646,13.974275432167495,32.58168825676917,Slower
8.08429756032051,13.558653357530451,31.701244902654178,8.011679828174648,14.503652405361821,31.597421882197,On
7.813190144053822,13.138843762819008,32.71118493084926,8.113588337823376,14.142242493052526,32.35520924984279,Down
7.9375633248928175,14.155431441812386,32.86944983189879,8.62555940354441,14.103443349293377,32.68686710827755,Delete
7.85209971960235,14.997199806973116,32.4894290253909,7.453657403039475,13.727876272018143,32.1283440053652,Eat
7.823190572916737,13.997571635384043,32.042659071282515,8.583089615826456,13.306377334030266,31.151920593417675,Left
8.254880629106307,14.335396309780657,31.595867139179536,8.301407044330512,13.816612715783837,31.440893916745104,Eat
8.107104645789514,14.032731743419026,31.584777796721717,7.8378935056428345,14.382643261945567,32.56137223344257,Sleep
7.792127121421804,13.960444138723544,32.26125705263288,7.877406282085228,13.289132857364141,31.81543865717859,Thanks
8.269879962629975,14.367630593195107,32.209199110444345,8.70291790816246,13.477964252729322,31.93978676747108,Hello
8.092189856262983,13.883890182324539,32.700799296473214,7.91634793601718,13.950507094493627,32.2794122080818,Thanks
8.243858635651687,14.106956925628761,32.325225046268066,7.8539948468212115,13.506138086061096,32.24816143104016,Start
8.188888652577084,14.128679122478406,31.248459849120092,8.541194362709419,13.582990621153915,32.03939990619273,Faster
7.751301496723379,13.73276381854278,32.52597380886146,8.301565862885774,13.73056056730873,31.795665814389764,Off
7.831945687940909,14.39681693981461,31.500969686342792,7.918622327039079,13.35375303832394,31.74366577713382,Open
8.224188081536978,13.930016097321836,31.808014364023823,8.264987492621385,13.510351261513453,32.32894941264567,Save
8.18311107963004,13.697701936202861,32.125100103125845,7.892274194907916,14.181371166714923,32.176784765533895,Delete
7.993729521810756,14.214603937428162,32.997833744891985,8.530246419526781,13.377052087107614,31.771349999691104,Down
8.035198214992635,13.640612807283585,33.55495927800268,8.51841128946194,13.260851146202064,32.44105615649657,Right
8.383299468736528,14.011272462947652,32.30336152956809,8.359601859646583,13.647990008186442,31.835482942435107,Goodbye
7.822528583349251,13.99635240134232,31.908401690639806,8.308498318374104,14.192782201003938,31.474168912832802,Eat
8.16412921435101,14.43435822633263,32.26725282424027,8.728356437460212,13.821231276801244,31.520514650548325,On
7.939342204269832,14.18987929315198,32.443827712936915,8.199905898216468,13.714167568753753,31.410629581845114,Off
7.934695639031834,13.989989216501943,31.839666187221404,7.845437762373759,13.917743519006244,31.763794991698155,Drink
8.329633055596156,14.327106519680115,32.897605677956165,8.334842173849692,13.201717026856139,32.5168621391681,Down
8.247624904696409,14.556083019606925,32.1150353795957,8.825814114861133,14.097882261510014,31.497452409484744,Faster
8.24405289080019,14.223124122540744,32.2488715445457,7.8955721520442435,14.053374012561457,31.99423788050905,Hello
8.391643642146299,14.004141047937352,32.33296212602723,8.091561169991804,13.736276610361712,31.571655327186292,Off
8.006301152489828,13.475265507059936,32.21079330530723,8.324933811430435,14.302369804718566,31.769845479364278,Next
8.20458589138849,13.57395453476985,32.41947025023481,8.183828545298278,13.449001560418784,31.144979394007372,On
7.906919973021963,13.877910118258132,31.691373406726537,7.905308925886805,14.351163597301428,31.78973088542173,Delete
8.097249905746533,13.756195119136287,31.720849123026984,8.53655735686914,13.961797466238101,31.80314731009752,On
7.960957083689695,13.92521147880582,31.44992288351415,8.896012216605177,13.76537896404873,32.17014397201785,Yes
8.029098789497816,14.022659969958843,32.21975061531011,8.258839437707172,13.892050545852676,32.01164045662768,Delete
8.178547107631074,14.211877101742692,32.38946825175606,7.928779513079199,13.857094093675624,31.300803937523977,Thanks
7.754533795029959,13.971800488776363,32.22888643307594,7.735311842483957,14.388113158567087,32.44209912202177,Go
8.627716182705639,14.194600657530481,32.83724621667377,8.277392794366353,13.469328349011596,32.005151520111,In
7.69819478555009,14.025789765924047,31.997201990585477,8.531163202994877,13.59499230434136,31.99919675858874,Help
7.63574341616368,13.209813373458452,32.334370827796256,8.342550323948613,14.314521156828992,31.89540882330743,Off
8.34743326205002,13.624265842472498,31.454149561930343,8.199278847724344,13.661786025926457,31.641121276388887,Continue
8.237498808188882,13.942364977711353,31.8064501487628,8.023218504463207,14.260213230932637,32.00890116987436,Drink
8.187235945115647,13.516122102863557,32.34776887878289,7.872350910184572,14.579774393203484,32.13779421796429,Go
8.188503652779284,14.239971491998482,32.42455105537157,8.450425397897463,13.739281989223347,31.02655215432722,Right
7.996325968145926,14.61230033293748,31.85301652616791,8.474131486415676,14.172544930630123,31.63061958132695,Slower
7.730823688554251,14.487504740678927,31.964200374070966,7.736281063992779,13.438523087464057,31.772526514798205,Help
8.022741367458117,13.914622851627916,31.241063126659597,8.676951693454205,14.201893319227125,32.02808530284714,Faster
7.796851486546366,14.59629045473998,31.821485399596696,8.3722213662682,13.979769594394707,32.49665550296356,Faster
8.292535920025326,14.059466982880844,32.44519158175989,8.619878393543738,14.089215312864086,31.514129592701607,Continue
7.955882785549359,13.865165611552785,32.28760250805328,7.797361675454464,13.641771171185843,31.651019076591076,No
7.752350840962246,13.754638934583625,32.250332860690605,7.790252753375368,13.235566633773132,31.643732944676724,Left
7.903584247504102,13.87901212540475,32.02488684359048,8.155309207069811,14.101300825899802,31.499236204947728,Start
8.123879436282687,13.844729272583509,32.003531579314085,8.350835328068557,13.074638739008218,31.726406752443868,Stop
7.830882634158808,14.068166488950196,31.669839430263277,8.738908246878088,13.773059803102987,32.285401109993984,Down
7.753333881330071,14.064229592419945,32.349414210101266,8.41182367414454,14.276472746567988,31.373082252317825,Close
8.073106163447573,14.001218408061366,32.210486472194695,8.127195616956389,13.976759094349214,32.11390719757645,Save
8.073489971332616,14.17477526789854,32.2460094239964,7.892089237700231,14.679337057915927,31.04904888499083,Hello
7.847917047388661,14.476258509914537,31.73698257866621,8.569000171815745,14.31004366103271,31.619331001778896,Start
7.858688508314503,14.37982165417653,30.92332854006438,7.910588372274785,13.63844064466977,31.735255349891005,Right
8.069614981207291,13.406040812620038,32.54857635587685,8.688540566431696,13.910925351940575,32.73742983645703,Slower
7.565574697550803,12.978431546039218,31.760581271995797,8.114684605118047,13.881051718982226,31.762598847623654,Off
7.577760867687034,14.373727964495709,31.56861211797844,8.677174621785355,13.267129294661549,30.79937826327454,Drink
7.784466733624269,13.453248520633831,32.346739455957,8.403679387017783,13.523840433406258,30.900555546569375,Slower
7.9359658544864455,13.910093839242927,31.803993680040435,8.158901353167261,13.675695637208056,31.91701479317334,On
8.093272269679401,13.531954789576256,32.52996819202331,8.044181088452161,13.085511798857626,32.20688542789495,Faster
8.442606865084866,13.279207824967992,32.30850297478835,8.097727636796176,13.918997387300658,32.08772792881363,Delete
8.257297886960606,14.216585091281916,32.34178466160024,8.32849500771257,13.800371262138784,31.983785052900494,Awake
7.9520184410109716,14.30366206412106,31.317022144399733,8.223146948865315,13.23084243947537,32.48112979875283,Yes
7.9942951376291935,13.769395839709313,32.6059719926932,8.021856577579388,14.061685146110934,31.630204389631434,Out
7.6992411906086575,12.963583083142035,32.13062526561693,8.15031057690471,14.186349097876384,32.34745527801341,Drink
7.994446059202283,13.781502220699007,31.8153614303769,8.223573108915744,13.990813791545955,31.08399255748679,Delete
7.913402408323958,14.156721602161019,32.071694233671124,7.561379771675556,13.770372729916412,31.447526083530967,Save
8.096815568101427,13.408435372490349,31.11188238355084,8.337450434436608,14.136576860700742,30.99647930253409,Yes
7.751830716934303,14.073343967911661,32.20432640574033,7.9060836325849575,14.172088144190678,31.7625773496651,Stop
8.155803954272352,13.993876060330802,31.485314245908963,7.854000279038276,14.022961427887875,31.876869391366828,Continue
8.459821673900773,14.231716599840436,31.32366485707823,7.693796695866786,13.570155099826096,31.957050746113257,Help
7.9673719554629425,14.04783214736566,31.238820406891055,7.661832250639632,14.010640306204472,31.930941676443567,Out
8.120513516629682,13.610772423647377,32.556344187494965,7.793365749066313,14.378192260330191,31.436223334594136,Sleep
8.207043197513334,14.478628600665797,31.685368303153606,7.987293712710852,13.661348376555308,31.80487957779339,Pause
7.879633858434249,13.936588170789213,32.76686385495825,8.78597774125797,14.739175735652973,31.151276665697125,Help
8.067227744543125,13.989078184196027,31.732099268473853,8.042236097231438,13.689747626405847,32.58161448756612,Save
8.003777720234538,13.626692816370722,31.146321021203526,8.253325031880408,13.912962805336054,31.748186963551,Left
8.02930282956465,13.822687099523396,31.44173778002567,8.320144415951898,13.631005761597466,31.655556940478153,Left
7.76809706484336,13.64607891438924,32.61790581000347,8.239319555864753,13.989308334368104,32.69447016422204,Off
8.007353052277683,13.930821576030631,31.922050911031665,8.176766961782201,13.20311132294589,31.278876733225385,Down
8.149399487373636,14.684683392056938,31.7258563517547,7.841411870920226,13.681583280473312,31.337206442984012,Close
8.435343082338512,13.451239542827457,32.08000911292639,8.635278264483762,13.463151519860574,31.351889837565714,Off
8.287781247825562,13.354575440849304,32.25089136808377,8.742158993091365,13.954135339156917,31.866064309150257,Next
8.645954737253467,14.588468130997443,32.55869940795123,7.6952023917631935,14.297778950203563,32.115815814818795,Yes
7.769795731133585,13.916270529139254,32.724249614946466,7.892791422734086,14.15840247484582,32.26983773405892,Thanks
8.261696191016203,13.732370904536033,31.820115677105456,8.116056897286898,12.951336255656443,33.18599765874748,Back
8.055002601721506,14.41596187495843,31.336976156958983,7.910638661526942,14.716827861171152,30.775283772899616,Up
8.656940879965301,13.757753784105255,31.79326741943836,8.351789666036758,14.018111976248347,32.20436779456221,Go
7.757510514393455,14.730403885418774,32.130140253291444,7.981518339278016,13.5894003438028,31.62143471371388,Pause
7.748083447345767,14.271170348535708,31.518120536894696,8.84951682034198,13.962851167596376,31.60679242555561,Continue
7.820182206366793,13.804835436741719,31.521424542552477,8.557164578303079,13.970475929001077,31.59011393587306,Faster
7.362831282707058,14.862923285306202,32.17189394077494,8.263772209189664,13.633260513219374,31.445615164596013,Hello
7.842273493495772,13.757714030798665,31.975673824214773,8.508095878995919,13.97916666693683,32.742262417301724,Close
7.772260201533891,14.296838148803722,32.016398497705794,8.531770127307192,13.657011084951877,32.32114866350695,Go
8.045118135942863,14.119717032162598,31.620752332649964,8.030815753582527,13.738255202923991,31.911597989278686,Go
8.102526792733148,14.52069651575952,31.884799642897118,7.95513482663741,13.625488345697967,32.5755078762435,Back
8.562851251764766,14.624604478690742,31.537883427865847,8.223442918890894,13.32693148410414,31.14373551735056,Save
8.285127151455814,14.012801659626307,32.44509920556239,8.458490837349382,13.958334588086155,31.234647434334537,Save
7.826928903301279,13.698632851861527,32.51762466736188,8.241718119596024,14.134119774606535,30.811016133902655,Next
7.7304755985954925,14.183988857175647,31.07690606888095,7.7269010553427,14.10595343843055,31.550292729938356,Eat
8.147575751451951,13.728913852099158,31.535244569903796,7.959152666814747,14.227970101054094,31.980849263352376,Close
7.603930037893807,14.805354899010648,31.25173537245496,8.177808140921686,14.029736084005947,31.951429288966164,Out
8.549437629756307,14.054614132433095,31.674988032796552,8.177300318702251,13.68690980071324,31.974670955529938,Help
8.353832036216387,13.853871379475157,31.95828101510482,8.791762653036942,14.235865545772477,31.194471584466957,In
7.859247304368589,14.073872122345964,31.275177390150734,7.7842036172802995,13.356992984063226,32.30157737130701,Down
7.486059641272737,13.461149484188121,31.539070093437342,8.351676772550762,13.539731446995008,32.0198137591195,Right
8.406161712249624,13.611354384595739,31.49802131395925,8.646733932498487,13.514319971430702,32.266527140733,Goodbye
7.965638046424215,14.48016556317777,32.10363366469947,8.881434923626838,14.332022423655724,30.953618911204973,Drink
8.371344893592038,13.737242288411442,32.03467216851813,8.07868077304481,14.27711540565603,32.0557454293989,Save
7.52167170236169,13.581235606927224,31.639131223331372,8.347428835816059,14.094922094818,31.306117380041236,Eat
7.820187493113868,14.214661101010915,32.0884104360697,8.370928107159594,14.32877194608472,31.70133837372432,Yes
8.001573109915455,14.474281661865199,31.726659957706367,8.258644519465987,13.548286887035205,32.16718244931819,Down
8.014094178129422,14.287581324266027,31.864172444836974,8.170346439628208,14.039438047944392,31.945546803127954,Up
7.864980358556227,14.398419074322327,32.83672604514927,8.330792616850013,13.849930228646734,31.47423001011034,Back
8.18685497970425,13.697281964572216,32.67023052589517,7.440326174434094,14.238752841553966,31.90313657809221,Go
7.679713871185221,13.431275733303263,31.3502093815362,8.404620847018789,13.853910306979122,31.134232342378176,Out
7.9572861544936115,14.600533460782195,32.414866208939586,8.23785337109859,13.746022844635968,32.47513369794915,Save
8.03608868951357,13.870928064463145,32.4056982772458,8.13325753096652,14.116363407424396,31.79735799025187,No
8.154331650217625,13.899666793417982,31.42586835562369,8.814058658715867,14.250467666876494,32.45927497212766,Yes
8.213484463426667,14.531277656739624,32.40938882187743,7.997519794362834,13.63266192206128,31.636734156451976,Right
7.662607372448639,14.222492003760264,32.76896595920628,8.079077203280491,13.87556973145905,31.638212005796706,Delete
7.539765748779313,14.182355108832644,31.438727596877794,8.797465990661419,13.47662374654334,31.517906606681077,Open
8.383303046569553,14.866000937960434,31.541248589492866,7.950381608545042,12.900775593002825,32.338086965846536,Open
8.099694203593877,13.742592707847942,32.50883073342175,8.034965415119038,13.980183852565492,31.54528442133576,Back
7.775454039033034,14.371136051232495,32.13574765541282,8.155892372970744,14.143562142501853,32.222297716207585,Eat
8.465345592656757,14.022805249958834,32.27573813761976,8.452220344638864,14.004826723634691,31.708773801165353,Goodbye
8.034702390287858,14.107436911545303,32.17029460820025,8.262340752205994,13.120175312898253,30.91201835005419,No
8.353789155219149,14.611387370565012,32.19534796046407,7.812212395854321,13.75966022796941,31.614842966106764,Right
8.020255544423033,14.20313430251585,31.33676393584446,8.040349431061843,13.012660895979568,31.310445892818574,Right
8.618224377464596,14.215318431619853,32.52365885331072,8.017793670036335,14.447880443061674,31.916951361841168,Continue
8.526602252732962,14.42900293492392,32.58479499621389,8.176833686433085,13.465578167152765,31.304796132162753,On
7.925310755456278,13.854018908182846,31.885304627965986,8.327753097588948,14.402161443783958,32.36298755035731,Awake
8.291471285286306,13.664316133064398,31.978261525093068,8.325461726766392,14.278347857473658,31.854462069823484,Help
8.193612784875544,13.582076322391586,31.23444624872214,7.667196473785479,13.539763858985575,31.81120200262063,Next
8.410589467259705,13.2134573642496,32.25712737800892,8.519182296268257,13.446886019492903,32.22794606889379,Close
7.710522961825968,14.82248285197613,32.286028720857075,8.275770653798986,14.040148086554536,32.38195346703793,Help
8.205815437999531,13.558716653711327,31.968904491500343,8.615359614278171,13.562270385126771,31.889950624115173,Open
8.317527346054876,13.91149855056569,32.56217667993525,8.333259498187202,13.940993856863283,31.514399850225352,Delete
7.472378154073065,13.889274680044432,31.83296138451003,8.530396887320729,13.706868963677232,31.013015191943936,Close
7.645022446200268,14.12296267912364,32.2823029629468,8.339963593435037,13.187536634213746,31.55697512148241,Down
7.388230346671969,14.326294885015718,31.49016783065394,8.603867726860823,13.007812792350217,31.59139387667602,Stop
7.919177949666633,14.344189395343898,31.98822392456288,8.356675190805333,13.990673699397838,31.953528726496145,Down
8.215262676738789,13.766769024572424,31.912822871048583,8.170625426067128,13.67537690146775,31.727426559430985,Thanks
8.45070711562881,13.933151314485436,32.11265396102047,8.881730416134063,13.678764073234348,32.24396648602571,Sleep
8.022228434125932,14.11303198019532,31.81523653558332,8.466711136683967,14.178345535637515,31.593508364364652,Eat
8.488584663671388,13.90052354952658,31.934263702164166,8.372123326301324,14.369376910652978,31.87147941657353,Back
7.585969562535532,14.642938230407998,32.41302358572075,7.817108675038498,13.790982111455277,32.49199372159844,Stop
7.488985268193454,14.196389980655301,31.781617881380892,7.813507714760938,13.763760517236056,32.07091260697748,On
7.983335690331014,14.293951114419928,31.196711449630662,8.287814644642555,14.100057213245554,31.869981229155716,Left
8.115219634681791,14.265152507466965,32.87479195210271,8.24365635933047,13.35722577212017,31.59902777903241,Awake
7.990191575571772,14.46938954299413,32.69072703934524,8.015763230497505,13.98926122189908,31.58338430164251,Back
7.379767369988037,14.072408623481483,31.35386865244719,8.242294809883617,14.120754388728862,31.474693373524026,Hello
7.973263988146163,13.481267220817662,32.344853902622596,8.676588078413078,14.172092083367051,31.62949656710855,Yes
7.608659149848544,14.159875180701057,31.74851261472433,8.40862074236509,13.125298918999015,32.27783291937216,Help
8.20090176464901,13.739457242483269,32.13174360766553,7.857697447074178,13.595457892076425,31.789055864353863,Go
8.109979473829055,13.788553327300097,32.14711206450675,8.166547351857115,13.548694698870614,31.225113465309384,On
7.718036064101794,14.234545607502037,31.88279609984184,7.958510055744231,13.939954781763685,32.78408464652989,Next
7.845839924798992,14.495313228573455,31.608117167206803,8.08369002507743,14.092297831907194,32.05998259557258,Goodbye
7.682235943433315,14.008508630694426,31.65472947384187,8.075915300311106,14.498684162978392,31.196528299743413,Next
7.981196270818049,14.123533205039585,31.54190404225938,8.056706325218798,13.70201380785277,31.679075536379585,Slower
8.286542696150372,14.680885977854095,31.58408889588478,7.823459388407981,13.700971000676315,31.955443191414208,Pause
7.704282186099337,14.096301271795427,31.966410854975322,8.161703595544543,14.3598688075515,32.75229604664869,Next
8.151213954655354,15.040673245672158,31.642120005444625,8.031817708945807,14.018630775412122,31.345943770870562,Help
7.840922714488268,14.226203858252617,32.34102603285631,7.321165392999319,14.40706060447519,32.388020359677974,In
7.762138150321297,13.295694896337674,32.74362307766796,8.815891607350498,14.015491201203934,32.59974321348617,Faster
7.967890892013632,14.301336648441813,31.709973379314977,8.526630896265,13.437153352514692,31.585672847462714,Help
7.689427303274188,14.152463353953111,32.119702250267686,8.0871097825225,13.366748658088877,31.761243190569882,Open
7.833905208395845,14.515901101633098,32.24984255515147,8.205645714922179,13.279395100376428,31.381845376313112,No
7.640636632223345,14.269272540507984,32.23600113545964,7.848503695804731,14.16482073390339,31.798269429459847,Up
8.589417539874917,13.94461760640649,32.03797763395804,8.708716863343259,14.375438729234803,31.881705012828533,Hello
8.010579065591518,13.510280705484254,32.37134120917986,8.769186608431934,14.639744856554552,32.229824999041185,Faster
7.790082347602224,13.916390697085589,32.24112447634033,8.247008118473957,14.237242132929296,32.445091735510225,Drink
8.064193973220267,13.65979181831628,31.38116878883635,8.507059193255603,14.365135431013995,31.525951967689174,On
7.966301585092751,13.767790620078111,32.434578032194636,8.252586033680176,13.667993466938526,30.916337467887,Thanks
7.933709120140033,14.235431361768244,32.44364541863337,7.79898236833722,13.437433673302458,31.889377610361876,Eat
8.184250010013027,14.667961801740562,31.61835694791071,8.076452989310901,14.240031732967022,32.04676876498432,Right
8.227252313014192,14.157868611929192,32.018968917723804,8.239578390031586,14.067072300895761,32.02470884384252,Faster
7.840849655716842,13.521646775185927,32.341664496405535,8.063635684376965,13.942977749736357,31.736663376245478,Stop
7.827254527806596,14.177841067288057,31.895343090210318,8.134404016769489,14.054948592253197,31.962376049831967,Pause
7.917484490854507,14.47865259465826,32.53648902388301,8.172580132747266,14.029274192983284,32.65772240417612,Next
7.309423650579324,13.756086838272248,33.18193624730968,8.175736450640361,14.413526743941425,32.09086708448125,Continue
7.545442681340434,13.946393133330833,31.60700698368251,8.215677547149244,14.417994233926782,31.713315787498455,Pause
8.410062280233358,14.005875277891679,31.309477698423112,7.881818480081019,14.117688140936139,31.649901091452,Right
8.493490314050385,13.686040674767105,32.15190929780244,7.9848951552616185,14.238321149025172,31.815073821161132,Hello
7.925289188133086,14.259312173537543,32.36078125256307,7.814624720290008,14.10562502096991,32.71836998091532,Save
8.17296708891673,13.951620740556887,31.884566813077615,8.493344664905859,13.715532107186153,31.8083496452369,Start
8.093375046363061,14.16781297756281,32.726630331660516,7.568305917447902,14.202625869965257,31.890102827739646,Drink
8.92366424253657,13.64500312887916,31.330697100138376,8.546077102995078,13.342201972456296,31.658843214531846,Open
8.335872473430372,13.825016679870636,32.34645931151581,8.615904819178851,14.321556620918354,32.44949167872098,Go
7.96162472255577,14.288952543131108,31.697069589620554,8.109345823905214,13.422190824093587,32.879918627372334,No
7.713337867819872,13.850866739163294,32.85968895310365,7.41905887365181,14.014321314717893,32.12530652471569,Continue
7.518066103922728,14.690785540493362,32.99625767658406,8.091606831409813,13.561938416629538,31.94138645189271,Thanks
8.061039090760167,13.84014552575416,31.616671706108328,8.180744751613354,14.12135559322977,31.918391416587117,Off
7.773094776414709,14.089873890300755,31.72522143204571,7.896820534021325,13.886429909628836,30.707846605607127,Faster
7.573323887120698,14.373036332749235,32.4297939434899,8.045434481857527,13.262097616734668,32.27257543214241,Start
7.806028134727242,13.432653706826787,31.806434675105244,8.659058559659005,14.068279852407391,31.96708320799792,Pause
7.6755355989156815,13.29567647520769,31.97729439103388,8.399478148690521,13.668831689266916,32.114171025330364,Open
8.50614249052177,13.389737474171962,32.012694210271206,7.922630765686569,14.252458688325348,31.544268902958144,Open
8.264491927084835,14.505033641370872,31.040163421901173,7.72072024912137,13.900530275493763,31.707771560511453,Off
7.997608207605015,13.779256741643021,31.99308112695288,8.101894804717068,14.058168394155215,31.69448753174841,In
8.443983241667008,15.0232797142673,31.655136112967913,8.135962966194867,13.516972417993916,32.410811492036515,Back
8.023210492294286,13.774300960537044,31.753438588800115,8.348859756208995,13.664267107429055,31.71062008169845,Thanks
7.741614739601521,14.073820521278815,32.72181600173441,8.039404986229702,13.716544545559566,32.9413301610549,Continue
8.456937223180898,14.61684398102715,31.371746552860373,8.353449872608557,14.242680992097023,32.11543120950752,Delete
8.161673013105398,14.802437155263648,32.40660259337399,8.780546212018068,14.570950835122197,31.262158670002133,Up
7.688826153702063,14.824601430654559,31.860518534834096,8.444650306733278,13.57793129930285,31.83572685337402,Close
7.942898396574917,14.483346492237256,31.860119915752083,8.185573447800767,14.330739257863073,31.57416243892179,Down
7.737314523984573,14.409625010324586,32.395185948025855,8.145054858684011,13.032129032909719,30.802808765089985,Left
7.5851600807107,14.237010779680473,32.17002564728445,8.092998059746037,13.422324239563086,32.69973547005689,Save
8.277853264259493,14.311344430466654,32.28530649860976,8.554192273735643,13.51648861752529,32.25157127111,Close
8.572824992141038,13.779525713468587,32.48409233026643,8.011805966214608,13.358996524223711,32.166603658949654,Continue
7.580429727854257,13.672720446631077,31.83434580840834,8.213566812699995,13.26656464408497,31.98270183014985,Eat
8.168890771007172,13.99865021703562,31.693881632746123,8.215359370564325,14.065199564855119,31.20899121565378,Eat
7.804807229263452,13.931926150990028,31.4574247367211,8.04946474215654,13.814372920908855,31.65819143022228,Stop
7.853862384870591,13.81870878026909,31.587294735010524,7.788260335634769,14.051762159042044,32.320890387392005,Back
7.822281822728339,14.278554978982687,33.474547212654365,8.2968923510853,14.176189074448606,31.374389985108746,Pause
7.740802769096055,14.382122083428204,32.62233979036839,8.181698808443384,14.006246797269014,30.63411534187459,Right
8.014556488383448,14.035362754516738,31.324462816895988,8.35007214083097,14.16310527046015,31.786446996109536,Eat
7.750714965076689,14.591012032422105,31.338771021628215,8.03991990806825,13.872187085503093,31.82912122298623,Start
8.081137047733952,13.543324354346598,32.240933030859246,8.566246389643913,13.425202644677702,31.967781708207355,Open
7.984928567165259,13.922536216288112,32.27363239868898,7.936967865636446,14.323125672328318,32.264259321757265,Right
7.928315585940077,13.713271071758879,32.274441917658685,8.713612085205368,13.66435514688755,32.218802906115606,Pause
7.72773090138752,13.253385353170776,31.87252210322315,7.675709047051521,13.52576148049503,32.029384902621956,Start
7.8269686008295,13.96692772566292,31.93727286999855,8.330431019367067,13.828832849678241,32.49776569404335,Help
8.226617367747727,13.951300996646687,32.16393976207968,8.342629204757987,13.534875632281395,31.14051510959334,Goodbye
8.150275156287314,14.605379897296853,32.042946503146666,7.961332879617735,13.733027847204227,32.152290907238694,No
7.706733426560435,14.252324673821912,30.890349813626234,8.327318181358303,14.037621568625386,32.21326918166847,Hello
8.029799691628767,13.590325270268318,31.885100184712403,8.583855600928047,14.03933669569845,31.28021885695988,Slower
8.225416137011537,14.741637026533676,31.574296782869844,7.53495434819378,13.540867973429748,31.148564695658806,Delete
7.499178415663589,14.488413478210141,32.08760570945426,8.350823442247243,13.704917850820502,31.527028936762196,Eat
8.16300805771398,14.232839081387446,33.49262950130171,7.452018753900976,14.329733201908098,31.569229278742352,Thanks
7.801212872316246,13.909406360460068,32.18374083273715,7.910300558943037,14.098560047093576,32.27670973175121,Sleep
8.171179600577947,13.616224305310608,31.843235156913803,8.688749909470284,14.730026015739417,31.59273060815445,On
7.771022253037245,13.85111728957158,32.46090075098863,8.025465389982383,14.37205126949661,31.471825740859398,Stop
7.458535369800645,14.435499447881675,32.241343943604605,7.847836010677307,14.357717227423976,31.59418313165272,Down
7.511737268635051,14.753834522373843,32.21004724522592,8.140618681304595,13.34485257981768,32.459316167077105,Sleep
8.014425483998414,14.617297411308876,32.303425296607834,8.820371901449064,14.20554414065337,31.906521687188473,Left
8.077916750516444,13.804460231285491,33.02827178241477,7.650495325838191,13.878757279321237,31.810374487321543,Left
7.728705012468677,13.552153026684396,31.434555782337043,7.884607026508196,13.679607278584701,31.844997250649474,In
8.191577737633212,14.056354498764481,32.23681603840573,8.649229504953887,13.967206136213012,32.54603016716326,Open
7.501543981319312,13.292624253774859,31.536809435009232,8.75731070306132,14.278084613844594,31.525414136698377,In
7.980176060405805,14.129267085673913,32.277756323171126,8.168970632712915,14.100332636401685,32.55775414547005,Goodbye
7.636695140071263,13.940958965480533,31.540656744256953,7.828284189242007,13.548610479463177,32.00524814946075,Up
7.804449167659352,13.813585399252704,31.791316593197458,8.828753050542748,14.196983565437048,31.819790309012326,Save
8.014219601394924,13.362118773093282,31.852455042881047,8.678332717524759,13.644964983169615,33.15045024896714,Help
7.7418759904148144,14.205440042627886,32.48790835967235,8.40368409632867,13.986673247585715,31.3721802551007,Back
7.884633336731053,13.786919664135235,32.459227221971204,7.956279295318773,13.778659973009146,31.723157120216495,Faster
8.301887842764332,13.532033265715885,31.377141311776807,8.185291197748588,13.81245349930575,31.283784380418,On
7.8269324391430555,12.85109511468734,32.027467055499926,8.15189197568655,14.206497190016204,32.37623098526808,Help
